scrape_date,id_departure,id_arrival,departure_datetime,arrival_datetime,airline,travel_class,is_nonstop,price
2024-12-05,SGN,DAD,2025-01-20 10:25,2025-01-20 11:45,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-20 18:55,2025-01-20 20:20,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-20 19:55,2025-01-20 21:15,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-20 21:15,2025-01-20 22:35,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-20 22:50,2025-01-21 00:10,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-20 22:50,2025-01-21 00:10,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-20 11:00,2025-01-21 10:35,Malaysia Airlines,Business,1 stop in KUL,20377000
2024-12-05,SGN,DAD,2025-01-20 17:50,2025-01-21 16:25,China Airlines,Business,1 stop in TPE,22124000
2024-12-05,SGN,DAD,2025-01-20 09:05,2025-01-20 15:40,"Scoot, Singapore Airlines",Business,1 stop in SIN,22356000
2024-12-05,SGN,DAD,2025-01-20 01:55,2025-01-20 11:40,EVA Air,Business,1 stop in TPE,32008000
2024-12-05,SGN,CXR,2025-01-20 09:35,2025-01-20 10:40,Bamboo Airways,Economy,Nonstop,1188000
2024-12-05,SGN,CXR,2025-01-20 07:45,2025-01-20 08:55,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,CXR,2025-01-20 06:50,2025-01-20 08:00,Vietnam Airlines,Economy,Nonstop,1277000
2024-12-05,SGN,CXR,2025-01-20 18:05,2025-01-20 19:15,Vietnam Airlines,Economy,Nonstop,1379000
2024-12-05,SGN,CXR,2025-01-20 12:05,2025-01-20 13:10,Vietnam Airlines,Economy,Nonstop,1728000
2024-12-05,SGN,CXR,2025-01-20 20:15,2025-01-21 18:25,Vietnam Airlines,Economy,"2 stops in BKK, HAN",7388000
2024-12-05,SGN,CXR,2025-01-20 20:10,2025-01-21 18:25,"THAI, Vietnam Airlines",Economy,"2 stops in BKK, HAN",16903000
2024-12-05,SGN,CXR,2025-01-20 20:15,2025-01-21 09:40,"Vietnam Airlines, China Southern",Economy,"2 stops in BKK, CAN",47459000
2024-12-05,SGN,CXR,2025-01-20 06:50,2025-01-20 08:00,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,CXR,2025-01-20 18:05,2025-01-20 19:15,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,CXR,2025-01-20 08:40,2025-01-20 18:25,Vietnam Airlines,Business,"2 stops in BKK, HAN",15031000
2024-12-05,SGN,CXR,2025-01-20 20:15,2025-01-21 18:25,Vietnam Airlines,Business,"2 stops in BKK, HAN",17960000
2024-12-05,SGN,CXR,2025-01-20 02:25,2025-01-20 09:40,China Southern,Business,1 stop in CAN,18838000
2024-12-05,SGN,CXR,2025-01-20 08:00,2025-01-20 16:35,China Southern,Business,1 stop in CAN,18838000
2024-12-05,SGN,CXR,2025-01-20 20:10,2025-01-21 18:25,"THAI, Vietnam Airlines",Business,"2 stops in BKK, HAN",23781000
2024-12-05,SGN,CXR,2025-01-20 20:15,2025-01-21 09:40,"Vietnam Airlines, China Southern",Business,"2 stops in BKK, CAN",77724000
2024-12-05,SGN,CXR,2025-01-20 20:10,2025-01-21 09:40,"THAI, China Southern",Business,"2 stops in BKK, CAN",77863000
2024-12-05,SGN,HAN,2025-01-21 00:05,2025-01-21 02:15,Vietravel Airlines,Economy,Nonstop,2687240
2024-12-05,SGN,HAN,2025-01-21 14:35,2025-01-21 16:40,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 10:25,2025-01-21 12:25,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 05:00,2025-01-21 07:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 05:20,2025-01-21 07:30,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 06:00,2025-01-21 08:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 06:30,2025-01-21 08:40,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 06:40,2025-01-21 08:50,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 07:00,2025-01-21 09:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 08:15,2025-01-21 10:20,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 09:10,2025-01-21 11:25,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 10:00,2025-01-21 12:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 11:10,2025-01-21 13:20,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 12:10,2025-01-21 14:20,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 12:30,2025-01-21 14:40,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 12:35,2025-01-21 14:45,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 12:50,2025-01-21 15:00,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 13:45,2025-01-21 15:55,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 15:05,2025-01-21 17:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 15:20,2025-01-21 17:30,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 16:00,2025-01-21 18:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 18:00,2025-01-21 20:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 18:05,2025-01-21 20:15,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 18:20,2025-01-21 20:30,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 18:55,2025-01-21 21:05,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 19:10,2025-01-21 21:20,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 20:25,2025-01-21 22:35,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 20:45,2025-01-21 22:50,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 21:45,2025-01-21 23:55,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 22:00,2025-01-22 00:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 22:10,2025-01-22 00:20,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 23:00,2025-01-22 01:05,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 23:00,2025-01-22 01:10,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 23:15,2025-01-22 01:25,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 23:20,2025-01-22 01:30,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 23:45,2025-01-22 01:55,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-21 05:45,2025-01-21 07:55,Vietravel Airlines,Economy,Nonstop,3140840
2024-12-05,SGN,HAN,2025-01-21 17:45,2025-01-21 19:55,Vietravel Airlines,Economy,Nonstop,3410840
2024-12-05,SGN,HAN,2025-01-21 21:55,2025-01-22 09:45,Bamboo Airways,Economy,1 stop in DAD,3645000
2024-12-05,SGN,HAN,2025-01-21 05:10,2025-01-21 07:20,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 07:45,2025-01-21 09:55,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 10:55,2025-01-21 13:05,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 13:30,2025-01-21 15:40,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 16:35,2025-01-21 18:45,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 20:35,2025-01-21 22:45,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 23:45,2025-01-22 01:55,Bamboo Airways,Economy,Nonstop,3733000
2024-12-05,SGN,HAN,2025-01-21 01:50,2025-01-21 03:55,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 02:20,2025-01-21 04:25,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 04:25,2025-01-21 06:30,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 04:30,2025-01-21 06:35,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 04:40,2025-01-21 06:45,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 04:45,2025-01-21 06:50,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 05:00,2025-01-21 07:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 05:15,2025-01-21 07:20,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 06:00,2025-01-21 08:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 06:00,2025-01-21 08:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 06:30,2025-01-21 08:35,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 07:00,2025-01-21 09:10,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 07:45,2025-01-21 10:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 08:00,2025-01-21 10:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 08:45,2025-01-21 10:50,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 09:00,2025-01-21 11:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 10:00,2025-01-21 12:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 11:00,2025-01-21 13:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 12:00,2025-01-21 14:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 13:00,2025-01-21 15:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 13:35,2025-01-21 15:55,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 14:00,2025-01-21 16:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 14:45,2025-01-21 16:50,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 14:45,2025-01-21 16:50,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 14:50,2025-01-21 16:55,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 15:00,2025-01-21 17:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 16:00,2025-01-21 18:10,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 16:40,2025-01-21 18:45,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 17:00,2025-01-21 19:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 17:45,2025-01-21 19:55,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 18:00,2025-01-21 20:10,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 19:00,2025-01-21 21:15,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 19:30,2025-01-21 21:35,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 20:00,2025-01-21 22:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 20:30,2025-01-21 22:35,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 20:55,2025-01-21 23:00,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 21:00,2025-01-21 23:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 22:00,2025-01-22 00:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 22:20,2025-01-22 00:10,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 22:45,2025-01-22 00:50,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 23:00,2025-01-22 01:05,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 23:05,2025-01-22 01:15,Vietnam Airlines,Economy,Nonstop,3741000
2024-12-05,SGN,HAN,2025-01-21 10:00,2025-01-21 12:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 10:25,2025-01-21 12:25,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 11:00,2025-01-21 13:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 12:00,2025-01-21 14:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 01:50,2025-01-21 03:55,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 02:20,2025-01-21 04:25,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 04:25,2025-01-21 06:30,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 04:30,2025-01-21 06:35,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 04:40,2025-01-21 06:45,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 04:45,2025-01-21 06:50,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 05:00,2025-01-21 07:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 05:15,2025-01-21 07:20,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 06:00,2025-01-21 08:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 06:00,2025-01-21 08:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 06:30,2025-01-21 08:35,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 07:00,2025-01-21 09:10,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 07:45,2025-01-21 10:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 08:00,2025-01-21 10:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 08:45,2025-01-21 10:50,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 09:00,2025-01-21 11:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 13:00,2025-01-21 15:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 13:35,2025-01-21 15:55,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 14:00,2025-01-21 16:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 14:45,2025-01-21 16:50,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 14:45,2025-01-21 16:50,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 14:50,2025-01-21 16:55,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 15:00,2025-01-21 17:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 16:00,2025-01-21 18:10,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 16:40,2025-01-21 18:45,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 17:00,2025-01-21 19:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 17:45,2025-01-21 19:55,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 18:00,2025-01-21 20:10,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 19:00,2025-01-21 21:15,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 19:30,2025-01-21 21:35,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 20:00,2025-01-21 22:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 20:30,2025-01-21 22:35,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 20:55,2025-01-21 23:00,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 21:00,2025-01-21 23:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 22:00,2025-01-22 00:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 22:20,2025-01-22 00:10,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 22:45,2025-01-22 00:50,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 23:00,2025-01-22 01:05,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 23:05,2025-01-22 01:15,Vietnam Airlines,Business,Nonstop,9802000
2024-12-05,SGN,HAN,2025-01-21 09:05,2025-01-21 17:35,"Scoot, Singapore Airlines",Business,1 stop in SIN,17694000
2024-12-05,SGN,HAN,2025-01-21 08:00,2025-01-21 14:45,China Southern,Business,1 stop in CAN,19449000
2024-12-05,SGN,DAD,2025-01-21 05:15,2025-01-21 06:35,Vietjet,Economy,Nonstop,1793000
2024-12-05,SGN,DAD,2025-01-21 12:35,2025-01-21 13:50,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 14:35,2025-01-21 15:50,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 08:20,2025-01-21 09:40,Vietravel Airlines,Economy,Nonstop,2179640
2024-12-05,SGN,DAD,2025-01-21 11:45,2025-01-21 13:05,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 06:05,2025-01-21 07:25,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 07:25,2025-01-21 08:45,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 16:35,2025-01-21 17:55,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 19:05,2025-01-21 20:25,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 21:00,2025-01-21 22:20,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 21:45,2025-01-21 23:05,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 22:15,2025-01-21 23:35,Vietjet,Economy,Nonstop,1933400
2024-12-05,SGN,DAD,2025-01-21 20:45,2025-01-21 22:05,Vietravel Airlines,Economy,Nonstop,2071640
2024-12-05,SGN,DAD,2025-01-21 21:35,2025-01-21 22:55,Vietjet,Economy,Nonstop,2106200
2024-12-05,SGN,DAD,2025-01-21 10:45,2025-01-21 12:05,Vietjet,Economy,Nonstop,2376200
2024-12-05,SGN,DAD,2025-01-21 09:40,2025-01-21 11:05,Bamboo Airways,Economy,Nonstop,2491000
2024-12-05,SGN,DAD,2025-01-21 14:15,2025-01-21 15:40,Bamboo Airways,Economy,Nonstop,2491000
2024-12-05,SGN,DAD,2025-01-21 21:55,2025-01-21 23:20,Bamboo Airways,Economy,Nonstop,2491000
2024-12-05,SGN,DAD,2025-01-21 00:00,2025-01-21 01:20,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 00:15,2025-01-21 01:35,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 00:35,2025-01-21 01:50,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 00:50,2025-01-21 02:10,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 04:00,2025-01-21 05:20,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 05:15,2025-01-21 06:35,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 05:55,2025-01-21 07:15,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 07:00,2025-01-21 08:20,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 08:00,2025-01-21 09:30,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 09:10,2025-01-21 10:30,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 10:15,2025-01-21 11:35,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 12:30,2025-01-21 13:50,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 14:45,2025-01-21 16:05,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 15:30,2025-01-21 16:50,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 16:15,2025-01-21 17:35,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 17:00,2025-01-21 18:20,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 18:55,2025-01-21 20:20,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 19:55,2025-01-21 21:15,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 21:15,2025-01-21 22:35,Vietnam Airlines,Economy,Nonstop,2499000
2024-12-05,SGN,DAD,2025-01-21 11:45,2025-01-21 13:05,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 12:30,2025-01-21 13:50,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 14:45,2025-01-21 16:05,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 15:30,2025-01-21 16:50,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 00:00,2025-01-21 01:20,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 00:15,2025-01-21 01:35,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 00:35,2025-01-21 01:50,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 00:50,2025-01-21 02:10,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 04:00,2025-01-21 05:20,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 05:15,2025-01-21 06:35,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 05:55,2025-01-21 07:15,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 07:00,2025-01-21 08:20,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 08:00,2025-01-21 09:30,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 09:10,2025-01-21 10:30,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 10:15,2025-01-21 11:35,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 16:15,2025-01-21 17:35,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 17:00,2025-01-21 18:20,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 18:55,2025-01-21 20:20,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 19:55,2025-01-21 21:15,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 21:15,2025-01-21 22:35,Vietnam Airlines,Business,Nonstop,5104000
2024-12-05,SGN,DAD,2025-01-21 16:40,2025-01-22 13:40,Malaysia Airlines,Business,1 stop in KUL,20377000
2024-12-05,SGN,DAD,2025-01-21 09:05,2025-01-21 15:40,"Scoot, Singapore Airlines",Business,1 stop in SIN,23554000
2024-12-05,SGN,DAD,2025-01-21 01:55,2025-01-21 11:40,EVA Air,Business,1 stop in TPE,32008000
2024-12-05,SGN,CXR,2025-01-21 07:45,2025-01-21 08:55,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,CXR,2025-01-21 06:50,2025-01-21 08:00,Vietnam Airlines,Economy,Nonstop,1564000
2024-12-05,SGN,CXR,2025-01-21 02:40,2025-01-21 16:35,China Southern,Economy,"2 stops in WUH, CAN",10141000
2024-12-05,SGN,CXR,2025-01-21 02:25,2025-01-21 09:40,China Southern,Economy,1 stop in CAN,13335000
2024-12-05,SGN,CXR,2025-01-21 06:50,2025-01-21 08:00,Vietnam Airlines,Business,Nonstop,4024000
2024-12-05,SGN,CXR,2025-01-21 12:05,2025-01-21 13:10,Vietnam Airlines,Business,Nonstop,4024000
2024-12-05,SGN,CXR,2025-01-21 18:05,2025-01-21 19:15,Vietnam Airlines,Business,Nonstop,4024000
2024-12-05,SGN,CXR,2025-01-21 10:10,2025-01-22 09:40,"Vietnam Airlines, China Southern",Business,1 stop in CAN,26735000
2024-12-05,SGN,CXR,2025-01-21 20:15,2025-01-22 09:40,"Vietnam Airlines, China Southern",Business,"2 stops in BKK, CAN",77724000
2024-12-05,SGN,HAN,2025-01-22 14:35,2025-01-22 16:40,Vietjet,Economy,Nonstop,3067400
2024-12-05,SGN,HAN,2025-01-22 00:05,2025-01-22 02:15,Vietravel Airlines,Economy,Nonstop,3140840
